sensors/logging_button,2015-03-21 00:09:01,START
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,37.92,5.46,5.49
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.09,5.4,5.08
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.26,5.33,4.68
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.42,5.26,4.3
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.58,5.18,3.92
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.71,5.13,3.58
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.83,5.08,3.25
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,38.97,5.05,2.95
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.1,5.0,2.65
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.23,4.94,2.36
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.35,4.9,2.09
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.46,4.85,1.85
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.57,4.8,1.61
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.68,4.78,1.39
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.78,4.73,1.16
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.86,4.7,0.95
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,39.93,4.68,0.76
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,40.01,4.64,0.56
sensors/imu,2015-03-21 00:09:01,0.0,0.0,0.0,0.0,0.0,0.0,40.1,4.62,0.4
sensors/imu,2015-03-21 00:09:02,0.0,0.0,0.0,0.0,0.0,0.0,40.18,4.6,0.22
sensors/imu,2015-03-21 00:09:02,0.0,0.0,0.0,0.0,0.0,0.0,40.24,4.58,0.06
