sensors/logging_button,2015-04-05 02:39:33.832,START
sensors/imu,2015-04-05 02:39:34.697,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.9,-3.55
sensors/brake,2015-04-05 02:39:34.704,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.714,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.92,-3.55
sensors/steering,2015-04-05 02:39:34.720,2.0
sensors/imu,2015-04-05 02:39:34.730,0.0,0.0,0.0,0.0,0.0,0.0,99.52,-7.9,-3.53
sensors/brake,2015-04-05 02:39:34.736,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.747,0.0,0.0,0.0,0.0,0.0,0.0,99.51,-7.9,-3.55
sensors/steering,2015-04-05 02:39:34.752,2.0
sensors/brake,2015-04-05 02:39:34.768,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.779,0.0,0.0,0.0,0.0,0.0,0.0,99.5,-7.93,-3.55
sensors/steering,2015-04-05 02:39:34.785,2.0
sensors/encoder,2015-04-05 02:39:34.787,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:34.796,0.0,0.0,0.0,0.0,0.0,0.0,99.52,-7.91,-3.57
sensors/brake,2015-04-05 02:39:34.801,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.812,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-7.9,-3.6
sensors/steering,2015-04-05 02:39:34.817,2.0
sensors/brake,2015-04-05 02:39:34.833,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.845,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.91,-3.62
sensors/steering,2015-04-05 02:39:34.850,2.0
sensors/imu,2015-04-05 02:39:34.862,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-7.96,-3.65
sensors/brake,2015-04-05 02:39:34.866,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.878,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-7.91,-3.67
sensors/steering,2015-04-05 02:39:34.882,2.0
sensors/encoder,2015-04-05 02:39:34.891,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:34.898,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.910,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.92,-3.7
sensors/steering,2015-04-05 02:39:34.914,2.0
sensors/imu,2015-04-05 02:39:34.927,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.92,-3.72
sensors/brake,2015-04-05 02:39:34.931,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.943,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.93,-3.74
sensors/steering,2015-04-05 02:39:34.947,2.0
sensors/brake,2015-04-05 02:39:34.947,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:34.959,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.95,-3.76
sensors/steering,2015-04-05 02:39:34.980,2.0
sensors/brake,2015-04-05 02:39:34.980,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:34.985,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:34.992,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.92,-3.76
sensors/imu,2015-04-05 02:39:35.008,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-7.91,-3.78
sensors/steering,2015-04-05 02:39:35.012,2.0
sensors/brake,2015-04-05 02:39:35.012,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.025,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.93,-3.79
sensors/steering,2015-04-05 02:39:35.029,2.0
sensors/brake,2015-04-05 02:39:35.046,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.058,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-7.94,-3.77
sensors/steering,2015-04-05 02:39:35.062,2.0
sensors/imu,2015-04-05 02:39:35.074,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.95,-3.76
sensors/brake,2015-04-05 02:39:35.079,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:35.089,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:35.091,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.96,-3.75
sensors/steering,2015-04-05 02:39:35.095,2.0
sensors/brake,2015-04-05 02:39:35.112,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.127,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.96,-3.76
sensors/imu,2015-04-05 02:39:35.127,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.96,-3.73
sensors/steering,2015-04-05 02:39:35.129,2.0
sensors/imu,2015-04-05 02:39:35.143,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.97,-3.73
sensors/brake,2015-04-05 02:39:35.145,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.160,0.0,0.0,0.0,0.0,0.0,0.0,99.56,-7.97,-3.72
sensors/steering,2015-04-05 02:39:35.162,2.0
sensors/encoder,2015-04-05 02:39:35.177,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:35.179,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.193,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.93,-3.7
sensors/steering,2015-04-05 02:39:35.195,2.0
sensors/imu,2015-04-05 02:39:35.209,0.0,0.0,0.0,0.0,0.0,0.0,99.59,-8.0,-3.83
sensors/brake,2015-04-05 02:39:35.212,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.225,0.0,0.0,0.0,0.0,0.0,0.0,99.61,-8.09,-3.98
sensors/steering,2015-04-05 02:39:35.228,2.0
sensors/brake,2015-04-05 02:39:35.244,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.259,0.0,0.0,0.0,0.0,0.0,0.0,99.61,-7.89,-3.96
sensors/steering,2015-04-05 02:39:35.261,2.0
sensors/imu,2015-04-05 02:39:35.275,0.0,0.0,0.0,0.0,0.0,0.0,99.59,-7.79,-3.98
sensors/brake,2015-04-05 02:39:35.277,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:35.284,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:35.291,0.0,0.0,0.0,0.0,0.0,0.0,99.57,-8.04,-3.87
sensors/brake,2015-04-05 02:39:35.293,'brakeV0.1',false

sensors/steering,2015-04-05 02:39:35.293,2.0
sensors/steering,2015-04-05 02:39:35.325,2.0
sensors/brake,2015-04-05 02:39:35.325,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.336,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-8.06,-3.83
sensors/imu,2015-04-05 02:39:35.336,0.0,0.0,0.0,0.0,0.0,0.0,99.56,-8.02,-3.79
sensors/steering,2015-04-05 02:39:35.341,2.0
sensors/imu,2015-04-05 02:39:35.352,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.87,-3.77
sensors/brake,2015-04-05 02:39:35.358,'brakeV0.1',false

sensors/steering,2015-04-05 02:39:35.374,2.0
sensors/imu,2015-04-05 02:39:35.387,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-8.0,-3.71
sensors/encoder,2015-04-05 02:39:35.390,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:35.392,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.403,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-8.07,-3.65
sensors/steering,2015-04-05 02:39:35.408,2.0
sensors/imu,2015-04-05 02:39:35.420,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-8.01,-3.61
sensors/brake,2015-04-05 02:39:35.424,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.436,0.0,0.0,0.0,0.0,0.0,0.0,99.56,-7.89,-3.57
sensors/steering,2015-04-05 02:39:35.440,2.0
sensors/brake,2015-04-05 02:39:35.457,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.469,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.88,-3.55
sensors/steering,2015-04-05 02:39:35.473,2.0
sensors/imu,2015-04-05 02:39:35.485,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.97,-3.52
sensors/encoder,2015-04-05 02:39:35.486,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:35.490,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.501,0.0,0.0,0.0,0.0,0.0,0.0,99.53,-8.02,-3.5
sensors/steering,2015-04-05 02:39:35.506,2.0
sensors/brake,2015-04-05 02:39:35.522,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.533,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.97,-3.51
sensors/steering,2015-04-05 02:39:35.538,2.0
sensors/imu,2015-04-05 02:39:35.549,0.0,0.0,0.0,0.0,0.0,0.0,99.54,-7.9,-3.54
sensors/brake,2015-04-05 02:39:35.554,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.566,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.9,-3.53
sensors/steering,2015-04-05 02:39:35.570,2.0
sensors/brake,2015-04-05 02:39:35.586,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:35.590,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:35.598,0.0,0.0,0.0,0.0,0.0,0.0,99.55,-7.97,-3.52
sensors/steering,2015-04-05 02:39:35.602,2.0
sensors/brake,2015-04-05 02:39:35.602,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.615,0.0,0.0,0.0,0.0,0.0,0.0,99.57,-8.01,-3.52
sensors/imu,2015-04-05 02:39:35.631,0.0,0.0,0.0,0.0,0.0,0.0,99.58,-7.95,-3.53
sensors/steering,2015-04-05 02:39:35.635,2.0
sensors/brake,2015-04-05 02:39:35.635,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.648,0.0,0.0,0.0,0.0,0.0,0.0,99.59,-7.89,-3.54
sensors/steering,2015-04-05 02:39:35.668,2.0
sensors/brake,2015-04-05 02:39:35.668,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:35.678,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:35.681,0.0,0.0,0.0,0.0,0.0,0.0,99.59,-7.89,-3.55
sensors/steering,2015-04-05 02:39:35.685,2.0
sensors/imu,2015-04-05 02:39:35.697,0.0,0.0,0.0,0.0,0.0,0.0,99.6,-7.97,-3.54
sensors/brake,2015-04-05 02:39:35.701,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.713,0.0,0.0,0.0,0.0,0.0,0.0,99.61,-8.03,-3.51
sensors/steering,2015-04-05 02:39:35.717,2.0
sensors/brake,2015-04-05 02:39:35.733,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.745,0.0,0.0,0.0,0.0,0.0,0.0,99.6,-7.99,-3.53
sensors/steering,2015-04-05 02:39:35.749,2.0
sensors/imu,2015-04-05 02:39:35.761,0.0,0.0,0.0,0.0,0.0,0.0,99.61,-7.92,-3.54
sensors/brake,2015-04-05 02:39:35.766,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.777,0.0,0.0,0.0,0.0,0.0,0.0,99.61,-7.93,-3.56
sensors/steering,2015-04-05 02:39:35.782,2.0
sensors/encoder,2015-04-05 02:39:35.785,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:35.798,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.810,0.0,0.0,0.0,0.0,0.0,0.0,99.62,-7.98,-3.53
sensors/steering,2015-04-05 02:39:35.815,2.0
sensors/imu,2015-04-05 02:39:35.826,0.0,0.0,0.0,0.0,0.0,0.0,99.63,-8.02,-3.52
sensors/brake,2015-04-05 02:39:35.832,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.843,0.0,0.0,0.0,0.0,0.0,0.0,99.63,-7.98,-3.52
sensors/steering,2015-04-05 02:39:35.848,2.0
sensors/imu,2015-04-05 02:39:35.859,0.0,0.0,0.0,0.0,0.0,0.0,99.63,-7.94,-3.54
sensors/brake,2015-04-05 02:39:35.864,'brakeV0.1',false

sensors/steering,2015-04-05 02:39:35.880,2.0
sensors/encoder,2015-04-05 02:39:35.891,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:35.892,0.0,0.0,0.0,0.0,0.0,0.0,99.63,-7.95,-3.55
sensors/brake,2015-04-05 02:39:35.897,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.908,0.0,0.0,0.0,0.0,0.0,0.0,99.64,-8.0,-3.57
sensors/steering,2015-04-05 02:39:35.913,2.0
sensors/imu,2015-04-05 02:39:35.925,0.0,0.0,0.0,0.0,0.0,0.0,99.66,-7.98,-3.59
sensors/brake,2015-04-05 02:39:35.930,'brakeV0.1',false

sensors/steering,2015-04-05 02:39:35.946,2.0
sensors/brake,2015-04-05 02:39:35.946,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:35.958,0.0,0.0,0.0,0.0,0.0,0.0,99.67,-7.95,-3.6
sensors/imu,2015-04-05 02:39:35.958,0.0,0.0,0.0,0.0,0.0,0.0,99.68,-7.94,-3.6
sensors/imu,2015-04-05 02:39:35.974,0.0,0.0,0.0,0.0,0.0,0.0,99.69,-7.96,-3.59
sensors/steering,2015-04-05 02:39:35.979,2.0
sensors/brake,2015-04-05 02:39:35.979,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:35.982,0.0,0.08714285714285715,0.0,0.0
sensors/steering,2015-04-05 02:39:35.995,2.0
sensors/brake,2015-04-05 02:39:36.012,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.023,0.0,0.0,0.0,0.0,0.0,0.0,99.7,-7.96,-3.58
sensors/imu,2015-04-05 02:39:36.023,0.0,0.0,0.0,0.0,0.0,0.0,99.69,-7.95,-3.58
sensors/steering,2015-04-05 02:39:36.029,2.0
sensors/imu,2015-04-05 02:39:36.039,0.0,0.0,0.0,0.0,0.0,0.0,99.7,-7.94,-3.58
sensors/brake,2015-04-05 02:39:36.046,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.055,0.0,0.0,0.0,0.0,0.0,0.0,99.7,-7.94,-3.57
sensors/steering,2015-04-05 02:39:36.062,2.0
sensors/brake,2015-04-05 02:39:36.079,'brakeV0.1',false

sensors/encoder,2015-04-05 02:39:36.087,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:36.087,0.0,0.0,0.0,0.0,0.0,0.0,99.72,-7.95,-3.57
sensors/steering,2015-04-05 02:39:36.096,2.0
sensors/imu,2015-04-05 02:39:36.104,0.0,0.0,0.0,0.0,0.0,0.0,99.71,-7.95,-3.57
sensors/brake,2015-04-05 02:39:36.113,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.120,0.0,0.0,0.0,0.0,0.0,0.0,99.72,-7.92,-3.58
sensors/steering,2015-04-05 02:39:36.129,2.0
sensors/brake,2015-04-05 02:39:36.146,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.153,0.0,0.0,0.0,0.0,0.0,0.0,99.73,-7.91,-3.6
sensors/steering,2015-04-05 02:39:36.163,2.0
sensors/imu,2015-04-05 02:39:36.170,0.0,0.0,0.0,0.0,0.0,0.0,99.74,-7.93,-3.6
sensors/brake,2015-04-05 02:39:36.180,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.186,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.95,-3.58
sensors/encoder,2015-04-05 02:39:36.193,0.0,0.08714285714285715,0.0,0.0
sensors/steering,2015-04-05 02:39:36.197,2.0
sensors/brake,2015-04-05 02:39:36.197,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.218,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.95,-3.58
sensors/steering,2015-04-05 02:39:36.230,2.0
sensors/brake,2015-04-05 02:39:36.230,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.235,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.92,-3.58
sensors/steering,2015-04-05 02:39:36.247,2.0
sensors/imu,2015-04-05 02:39:36.252,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.92,-3.58
sensors/brake,2015-04-05 02:39:36.264,'brakeV0.1',false

sensors/steering,2015-04-05 02:39:36.280,2.0
sensors/encoder,2015-04-05 02:39:36.283,0.0,0.08714285714285715,0.0,0.0
sensors/imu,2015-04-05 02:39:36.284,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.95,-3.57
sensors/brake,2015-04-05 02:39:36.297,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.300,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.96,-3.57
sensors/steering,2015-04-05 02:39:36.313,2.0
sensors/imu,2015-04-05 02:39:36.316,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.97,-3.57
sensors/brake,2015-04-05 02:39:36.330,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.332,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.95,-3.58
sensors/steering,2015-04-05 02:39:36.346,2.0
sensors/brake,2015-04-05 02:39:36.363,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.365,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.95,-3.58
sensors/steering,2015-04-05 02:39:36.380,2.0
sensors/imu,2015-04-05 02:39:36.381,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.94,-3.57
sensors/encoder,2015-04-05 02:39:36.388,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:36.396,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.397,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.97,-3.57
sensors/steering,2015-04-05 02:39:36.412,2.0
sensors/brake,2015-04-05 02:39:36.428,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.429,0.0,0.0,0.0,0.0,0.0,0.0,99.74,-7.97,-3.58
sensors/steering,2015-04-05 02:39:36.444,2.0
sensors/imu,2015-04-05 02:39:36.446,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.96,-3.59
sensors/brake,2015-04-05 02:39:36.460,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.462,0.0,0.0,0.0,0.0,0.0,0.0,99.75,-7.97,-3.59
sensors/steering,2015-04-05 02:39:36.476,2.0
sensors/encoder,2015-04-05 02:39:36.493,0.0,0.08714285714285715,0.0,0.0
sensors/brake,2015-04-05 02:39:36.493,'brakeV0.1',false

sensors/imu,2015-04-05 02:39:36.495,0.0,0.0,0.0,0.0,0.0,0.0,99.74,-7.98,-3.58
