sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.77,3.71,-3.16
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.71,-3.15
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.72,-3.15
sensors/logging_button,2015-03-21 00:11:17,START
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.71,-3.16
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3.69,-3.17
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.68,-3.17
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3.67,-3.18
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.61,3.68,-3.18
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3.68,-3.18
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.56,3.69,-3.19
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.52,3.71,-3.19
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3.69,-3.2
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3.7,-3.21
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3.7,-3.23
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.41,3.69,-3.23
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.68,-3.22
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.35,3.68,-3.21
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.69,-3.19
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.32,3.66,-3.21
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,3.7,-3.19
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.7,-3.2
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.24,3.7,-3.2
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.73,-3.16
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.7,-3.17
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.18,3.7,-3.16
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3.7,-3.17
sensors/imu,2015-03-21 00:11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.72,-3.16
sensors/imu,2015-03-21 00:11:18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.73,-3.16
