sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.0,-16.5,61.83,7.87,-2.8,-5.17
sensors/imu,2014-11-23 06:07:57,11.26,-21.5,249.86,77.0,-17.0,61.83,7.86,-2.8,-5.17
sensors/imu,2014-11-23 06:07:57,12.29,-20.48,250.88,76.67,-16.67,62.17,7.87,-2.78,-5.14
sensors/imu,2014-11-23 06:07:57,11.26,-21.5,249.86,77.5,-16.17,61.83,7.87,-2.78,-5.1
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,248.83,77.17,-17.0,62.0,7.86,-2.76,-5.08
sensors/imu,2014-11-23 06:07:57,11.26,-22.53,248.83,77.17,-16.67,61.83,7.87,-2.76,-5.09
sensors/imu,2014-11-23 06:07:57,11.26,-22.53,248.83,77.5,-16.5,62.33,7.87,-2.74,-5.1
sensors/imu,2014-11-23 06:07:57,13.31,-23.55,247.81,77.17,-16.83,62.33,7.87,-2.73,-5.11
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,247.81,76.67,-16.5,62.33,7.88,-2.76,-5.14
sensors/imu,2014-11-23 06:07:57,13.31,-21.5,248.83,77.17,-16.5,61.83,7.88,-2.77,-5.14
sensors/imu,2014-11-23 06:07:57,13.31,-21.5,248.83,77.0,-16.83,61.83,7.87,-2.79,-5.12
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.0,-16.67,61.67,7.88,-2.82,-5.11
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,249.86,77.0,-17.0,62.17,7.88,-2.82,-5.1
sensors/imu,2014-11-23 06:07:57,11.26,-20.48,248.83,77.17,-16.83,62.0,7.89,-2.81,-5.11
sensors/imu,2014-11-23 06:07:57,12.29,-23.55,249.86,76.83,-16.67,62.17,7.89,-2.79,-5.07
sensors/imu,2014-11-23 06:07:57,13.31,-22.53,250.88,76.67,-16.67,62.17,7.89,-2.79,-5.1
sensors/imu,2014-11-23 06:07:57,11.26,-21.5,249.86,77.17,-16.67,62.0,7.9,-2.82,-5.11
sensors/imu,2014-11-23 06:07:57,12.29,-21.5,249.86,77.17,-16.83,61.67,7.9,-2.79,-5.09
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,250.88,77.33,-16.83,62.17,7.9,-2.79,-5.07
sensors/imu,2014-11-23 06:07:57,11.26,-21.5,250.88,77.17,-17.0,62.0,7.91,-2.79,-5.08
sensors/imu,2014-11-23 06:07:57,11.26,-23.55,249.86,77.17,-16.67,62.67,7.92,-2.77,-5.06
sensors/imu,2014-11-23 06:07:57,13.31,-22.53,250.88,76.67,-16.5,62.17,7.92,-2.75,-5.09
sensors/imu,2014-11-23 06:07:57,12.29,-22.53,251.9,76.83,-16.83,62.17,7.92,-2.78,-5.1
sensors/imu,2014-11-23 06:07:57,13.31,-23.55,249.86,77.0,-16.67,61.83,7.92,-2.78,-5.1
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,249.86,76.83,-16.5,62.0,7.92,-2.8,-5.13
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,250.88,76.83,-17.0,62.0,7.92,-2.8,-5.13
sensors/imu,2014-11-23 06:07:58,13.31,-24.58,249.86,77.33,-17.17,62.0,7.93,-2.8,-5.13
sensors/imu,2014-11-23 06:07:58,11.26,-22.53,250.88,76.83,-16.5,62.0,7.94,-2.83,-5.18
sensors/imu,2014-11-23 06:07:58,13.31,-22.53,248.83,76.83,-16.83,62.33,7.94,-2.8,-5.17
sensors/imu,2014-11-23 06:07:58,11.26,-21.5,249.86,77.0,-16.83,62.0,7.94,-2.83,-5.17
sensors/imu,2014-11-23 06:07:58,14.34,-22.53,248.83,76.5,-16.5,62.5,7.94,-2.8,-5.15
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,249.86,77.17,-16.67,61.83,7.94,-2.85,-5.15
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,252.93,77.17,-16.33,62.17,7.94,-2.84,-5.16
sensors/imu,2014-11-23 06:07:58,11.26,-23.55,251.9,77.5,-16.67,61.83,7.93,-2.84,-5.15
sensors/imu,2014-11-23 06:07:58,13.31,-22.53,249.86,77.0,-16.33,61.83,7.93,-2.81,-5.17
sensors/imu,2014-11-23 06:07:58,13.31,-23.55,249.86,77.0,-16.67,62.0,7.92,-2.83,-5.17
sensors/imu,2014-11-23 06:07:58,10.24,-21.5,249.86,77.0,-16.67,62.0,7.92,-2.84,-5.16
sensors/imu,2014-11-23 06:07:58,12.29,-21.5,250.88,77.0,-16.67,62.17,7.92,-2.85,-5.19
sensors/imu,2014-11-23 06:07:58,11.26,-22.53,249.86,77.17,-16.33,62.17,7.92,-2.79,-5.14
sensors/imu,2014-11-23 06:07:58,13.31,-22.53,250.88,77.0,-16.83,62.5,7.91,-2.77,-5.14
sensors/imu,2014-11-23 06:07:58,12.29,-23.55,248.83,76.67,-16.33,62.33,7.91,-2.8,-5.14
sensors/imu,2014-11-23 06:07:58,14.34,-21.5,250.88,76.83,-16.83,61.83,7.91,-2.8,-5.17
sensors/imu,2014-11-23 06:07:58,12.29,-23.55,248.83,77.17,-16.5,62.33,7.91,-2.85,-5.14
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,248.83,76.83,-16.67,62.33,7.91,-2.84,-5.16
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,248.83,77.0,-16.33,62.17,7.91,-2.84,-5.17
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,250.88,77.17,-16.5,62.17,7.91,-2.83,-5.17
sensors/imu,2014-11-23 06:07:58,12.29,-22.53,248.83,76.83,-16.83,62.0,7.91,-2.84,-5.17
